,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Revenue Rating
8272,TXN_2282416,Tea,0,1.5,6.0,Unknown,Takeaway,2023-04-29,Low
8273,TXN_7800602,Tea,1,1.5,1.5,Cash,Unknown,2023-04-30,Low
8274,TXN_3670103,Tea,2,1.5,3.0,Unknown,In-Store,2023-04-30,Low
8275,TXN_5679295,Tea,5,0.0,7.5,Unknown,Takeaway,2023-04-30,Low
8276,TXN_8187656,Tea,4,1.5,6.0,Credit Card,Takeaway,2023-05-01,Low
8277,TXN_7692628,Tea,2,1.5,3.0,Cash,Unknown,2023-05-01,Low
8278,TXN_6541809,Tea,3,1.5,4.5,Unknown,Unknown,2023-05-01,Low
8279,TXN_6206679,Tea,1,1.5,1.5,Unknown,In-Store,2023-05-01,Low
8280,TXN_6670371,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-05-01,Low
8281,TXN_4119210,Tea,3,1.5,4.5,Cash,In-Store,2023-05-02,Low
8282,TXN_3390072,Tea,1,1.5,1.5,Credit Card,Unknown,2023-05-03,Low
8283,TXN_9103776,Tea,4,1.5,6.0,Credit Card,In-Store,2023-05-03,Low
8284,TXN_3886583,Tea,3,1.5,4.5,Digital Wallet,In-Store,2023-05-03,Low
8285,TXN_2741424,Tea,4,1.5,6.0,Credit Card,In-Store,2023-05-03,Low
8286,TXN_6773319,Tea,4,1.5,0.0,Unknown,Takeaway,2023-05-03,Low
8287,TXN_5421917,Tea,5,1.5,7.5,Unknown,Unknown,2023-05-03,Low
8288,TXN_8207244,Tea,5,1.5,7.5,Cash,Takeaway,2023-05-04,Low
8289,TXN_4841285,Tea,2,1.5,3.0,Credit Card,Unknown,2023-05-04,Low
8290,TXN_2182790,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-05-05,Low
8291,TXN_5303092,Tea,2,1.5,3.0,Credit Card,In-Store,2023-05-05,Low
8292,TXN_6910915,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-05-06,Low
8293,TXN_5098938,Tea,5,1.5,7.5,Unknown,Unknown,2023-05-06,Low
8294,TXN_5526475,Tea,4,1.5,6.0,Cash,In-Store,2023-05-06,Low
8295,TXN_5732357,Tea,5,1.5,7.5,Credit Card,Unknown,2023-05-06,Low
8296,TXN_3977835,Tea,5,0.0,7.5,Unknown,In-Store,2023-05-06,Low
8297,TXN_3346749,Tea,2,1.5,3.0,Unknown,Unknown,2023-05-06,Low
8298,TXN_2840323,Tea,4,1.5,6.0,Credit Card,Unknown,2023-05-07,Low
8299,TXN_5021925,Tea,4,1.5,6.0,Cash,In-Store,2023-05-07,Low
8300,TXN_1494608,Tea,3,1.5,4.5,Credit Card,In-Store,2023-05-07,Low
8301,TXN_6557825,Tea,0,1.5,4.5,Unknown,Unknown,2023-05-07,Low
8302,TXN_5336437,Tea,5,1.5,7.5,Credit Card,Unknown,2023-05-07,Low
8303,TXN_8016623,Tea,2,1.5,3.0,Cash,Takeaway,2023-05-09,Low
8304,TXN_4564220,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-05-09,Low
8305,TXN_9948753,Tea,2,1.5,3.0,Unknown,Takeaway,2023-05-09,Low
8306,TXN_4518505,Tea,0,1.5,7.5,Cash,Unknown,2023-05-09,Low
8307,TXN_7374304,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-05-10,Low
8308,TXN_6486912,Tea,2,1.5,3.0,Unknown,Unknown,2023-05-10,Low
8309,TXN_3669866,Tea,3,1.5,4.5,Digital Wallet,In-Store,2023-05-10,Low
8310,TXN_3820150,Tea,1,1.5,1.5,Unknown,Unknown,2023-05-10,Low
8311,TXN_4203885,Tea,3,1.5,4.5,Cash,Unknown,2023-05-11,Low
8312,TXN_8386253,Tea,4,1.5,6.0,Cash,Unknown,2023-05-11,Low
8313,TXN_7684072,Tea,2,1.5,3.0,Credit Card,Unknown,2023-05-12,Low
8314,TXN_8535886,Tea,5,1.5,7.5,Credit Card,In-Store,2023-05-13,Low
8315,TXN_4768744,Tea,5,1.5,7.5,Cash,In-Store,2023-05-14,Low
8316,TXN_7208533,Tea,1,1.5,1.5,Cash,In-Store,2023-05-15,Low
8317,TXN_1887250,Tea,3,1.5,0.0,Unknown,Takeaway,2023-05-15,Low
8318,TXN_3779640,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-05-16,Low
8319,TXN_9943050,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-05-16,Low
8320,TXN_5721215,Tea,2,1.5,3.0,Unknown,Takeaway,2023-05-17,Low
8321,TXN_2896048,Tea,4,0.0,6.0,Cash,Unknown,2023-05-17,Low
8322,TXN_3284157,Tea,4,0.0,6.0,Digital Wallet,Unknown,2023-05-17,Low
8323,TXN_3723007,Tea,3,1.5,4.5,Digital Wallet,In-Store,2023-05-18,Low
8324,TXN_7433269,Tea,1,1.5,1.5,Cash,In-Store,2023-05-18,Low
8325,TXN_3996874,Tea,4,1.5,6.0,Digital Wallet,Unknown,2023-05-18,Low
8326,TXN_9762385,Tea,3,1.5,4.5,Unknown,Unknown,2023-05-19,Low
8327,TXN_8058026,Tea,1,1.5,1.5,Unknown,Takeaway,2023-05-19,Low
8328,TXN_9610933,Tea,3,1.5,4.5,Cash,Unknown,2023-05-20,Low
8329,TXN_4613883,Tea,1,1.5,1.5,Cash,Unknown,2023-05-21,Low
8330,TXN_3912440,Tea,2,1.5,3.0,Unknown,In-Store,2023-05-21,Low
8331,TXN_6386388,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-05-21,Low
8332,TXN_5654490,Tea,4,1.5,6.0,Credit Card,Unknown,2023-05-22,Low
8333,TXN_5051924,Tea,5,1.5,7.5,Unknown,Unknown,2023-05-23,Low
8334,TXN_7904970,Tea,0,1.5,3.0,Credit Card,Takeaway,2023-05-23,Low
8335,TXN_8675558,Tea,5,1.5,7.5,Unknown,In-Store,2023-05-23,Low
8336,TXN_1869814,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-05-24,Low
8337,TXN_5441196,Tea,0,1.5,1.5,Cash,Unknown,2023-05-24,Low
8338,TXN_3981000,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-05-24,Low
8339,TXN_9231214,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-05-24,Low
8340,TXN_4749986,Tea,5,1.5,7.5,Unknown,Takeaway,2023-05-26,Low
8341,TXN_3179966,Tea,2,1.5,3.0,Digital Wallet,Unknown,2023-05-27,Low
8342,TXN_9233730,Tea,5,1.5,7.5,Credit Card,Unknown,2023-05-28,Low
8343,TXN_5114283,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-05-28,Low
8344,TXN_2059647,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-05-29,Low
8345,TXN_4128086,Tea,4,1.5,6.0,Unknown,Unknown,2023-05-29,Low
8346,TXN_3450880,Tea,3,1.5,4.5,Unknown,In-Store,2023-05-29,Low
8347,TXN_5173628,Tea,3,1.5,4.5,Unknown,Takeaway,2023-05-30,Low
8348,TXN_9256387,Tea,5,1.5,7.5,Unknown,Unknown,2023-05-31,Low
8349,TXN_2840861,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-05-31,Low
8350,TXN_6803555,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-05-31,Low
8351,TXN_8735480,Tea,5,1.5,7.5,Cash,Unknown,2023-06-02,Low
8352,TXN_9382156,Tea,5,1.5,7.5,Unknown,Takeaway,2023-06-02,Low
8353,TXN_4692681,Tea,2,1.5,3.0,Unknown,Unknown,2023-06-02,Low
8354,TXN_4714592,Tea,1,1.5,1.5,Cash,Unknown,2023-06-02,Low
8355,TXN_7003185,Tea,2,1.5,3.0,Unknown,Unknown,2023-06-03,Low
8356,TXN_9982090,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-06-03,Low
8357,TXN_8570149,Tea,1,1.5,1.5,Credit Card,Unknown,2023-06-03,Low
8358,TXN_3055407,Tea,2,1.5,3.0,Unknown,Unknown,2023-06-03,Low
8359,TXN_4382970,Tea,0,1.5,1.5,Unknown,In-Store,2023-06-04,Low
8360,TXN_7738455,Tea,3,1.5,4.5,Digital Wallet,Unknown,2023-06-05,Low
8361,TXN_4986514,Tea,3,1.5,4.5,Credit Card,In-Store,2023-06-06,Low
8362,TXN_3233211,Tea,2,1.5,3.0,Unknown,Takeaway,2023-06-07,Low
8363,TXN_6300001,Tea,0,1.5,1.5,Digital Wallet,Unknown,2023-06-07,Low
8364,TXN_8304399,Tea,2,1.5,3.0,Cash,In-Store,2023-06-08,Low
8365,TXN_8946752,Tea,4,1.5,6.0,Cash,Unknown,2023-06-08,Low
8366,TXN_6617283,Tea,4,1.5,6.0,Digital Wallet,Unknown,2023-06-09,Low
8367,TXN_7750963,Tea,4,1.5,6.0,Credit Card,In-Store,2023-06-09,Low
8368,TXN_3964550,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-06-09,Low
8369,TXN_6932070,Tea,4,1.5,6.0,Credit Card,In-Store,2023-06-10,Low
8370,TXN_9456575,Tea,5,1.5,7.5,Cash,Unknown,2023-06-10,Low
8371,TXN_2078232,Tea,1,1.5,1.5,Unknown,Unknown,2023-06-11,Low
8372,TXN_1866028,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-06-12,Low
8373,TXN_2488987,Tea,5,1.5,7.5,Cash,In-Store,2023-06-12,Low
8374,TXN_2217038,Tea,5,1.5,7.5,Unknown,Unknown,2023-06-12,Low
8375,TXN_4000025,Tea,5,0.0,7.5,Unknown,Takeaway,2023-06-12,Low
8376,TXN_6717074,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-06-12,Low
8377,TXN_9395087,Tea,1,1.5,1.5,Cash,In-Store,2023-06-12,Low
8378,TXN_9857674,Tea,5,1.5,7.5,Unknown,Takeaway,2023-06-12,Low
8379,TXN_5620636,Tea,4,0.0,6.0,Unknown,In-Store,2023-06-12,Low
8380,TXN_6119823,Tea,2,1.5,3.0,Unknown,Takeaway,2023-06-13,Low
8381,TXN_4637070,Tea,3,1.5,4.5,Credit Card,Unknown,2023-06-13,Low
8382,TXN_2890321,Tea,3,1.5,4.5,Cash,In-Store,2023-06-13,Low
8383,TXN_8032010,Tea,1,1.5,1.5,Cash,Unknown,2023-06-14,Low
8384,TXN_9752586,Tea,2,1.5,3.0,Digital Wallet,Unknown,2023-06-14,Low
8385,TXN_5400266,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-06-14,Low
8386,TXN_7478306,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-06-14,Low
8387,TXN_8022689,Tea,1,1.5,1.5,Cash,Takeaway,2023-06-15,Low
8388,TXN_2427834,Tea,4,1.5,6.0,Unknown,In-Store,2023-06-15,Low
8389,TXN_9792412,Tea,0,1.5,6.0,Digital Wallet,Takeaway,2023-06-15,Low
8390,TXN_4476634,Tea,2,1.5,3.0,Credit Card,Unknown,2023-06-16,Low
8391,TXN_9358399,Tea,5,1.5,7.5,Credit Card,Unknown,2023-06-16,Low
8392,TXN_4379467,Tea,0,1.5,1.5,Unknown,Unknown,2023-06-16,Low
8393,TXN_8203190,Tea,2,1.5,3.0,Unknown,In-Store,2023-06-16,Low
8394,TXN_9800351,Tea,3,1.5,4.5,Cash,Unknown,2023-06-16,Low
8395,TXN_8282744,Tea,2,1.5,3.0,Unknown,Takeaway,2023-06-16,Low
8396,TXN_6066433,Tea,2,1.5,0.0,Cash,Unknown,2023-06-17,Low
8397,TXN_2467699,Tea,1,1.5,1.5,Cash,Unknown,2023-06-17,Low
8398,TXN_9005782,Tea,4,1.5,0.0,Unknown,In-Store,2023-06-18,Low
8399,TXN_4385632,Tea,5,1.5,7.5,Unknown,Takeaway,2023-06-18,Low
8400,TXN_6148811,Tea,5,1.5,0.0,Credit Card,Takeaway,2023-06-18,Low
8401,TXN_8158496,Tea,4,1.5,6.0,Cash,Unknown,2023-06-19,Low
8402,TXN_2915856,Tea,1,1.5,1.5,Unknown,In-Store,2023-06-19,Low
8403,TXN_9367492,Tea,2,0.0,0.0,Cash,In-Store,2023-06-19,Low
8404,TXN_9047278,Tea,4,1.5,6.0,Credit Card,Takeaway,2023-06-20,Low
8405,TXN_3902135,Tea,4,1.5,6.0,Credit Card,Unknown,2023-06-20,Low
8406,TXN_2606750,Tea,3,1.5,4.5,Cash,Unknown,2023-06-20,Low
8407,TXN_9390188,Tea,1,1.5,1.5,Unknown,Takeaway,2023-06-20,Low
8408,TXN_5039782,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-06-21,Low
8409,TXN_3277936,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-06-21,Low
8410,TXN_7139869,Tea,1,1.5,1.5,Cash,In-Store,2023-06-22,Low
8411,TXN_9731530,Tea,0,1.5,6.0,Credit Card,Unknown,2023-06-23,Low
8412,TXN_2673104,Tea,1,1.5,1.5,Unknown,Unknown,2023-06-23,Low
8413,TXN_6318017,Tea,3,1.5,4.5,Cash,In-Store,2023-06-23,Low
8414,TXN_3110343,Tea,0,1.5,7.5,Digital Wallet,Takeaway,2023-06-24,Low
8415,TXN_6347670,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-06-24,Low
8416,TXN_4987205,Tea,2,1.5,3.0,Unknown,Takeaway,2023-06-24,Low
8417,TXN_8562684,Tea,5,1.5,7.5,Unknown,Takeaway,2023-06-25,Low
8418,TXN_3783903,Tea,4,1.5,6.0,Unknown,Unknown,2023-06-25,Low
8419,TXN_5963316,Tea,2,1.5,0.0,Credit Card,Takeaway,2023-06-25,Low
8420,TXN_4196578,Tea,2,1.5,3.0,Credit Card,Unknown,2023-06-26,Low
8421,TXN_9579637,Tea,4,1.5,6.0,Digital Wallet,Unknown,2023-06-26,Low
8422,TXN_5153086,Tea,3,1.5,4.5,Cash,In-Store,2023-06-27,Low
8423,TXN_4015634,Tea,2,1.5,3.0,Unknown,Unknown,2023-06-28,Low
8424,TXN_5707386,Tea,5,1.5,7.5,Unknown,Takeaway,2023-06-28,Low
8425,TXN_1328968,Tea,1,0.0,1.5,Unknown,In-Store,2023-06-28,Low
8426,TXN_4350788,Tea,3,0.0,4.5,Unknown,In-Store,2023-06-28,Low
8427,TXN_7131251,Tea,2,1.5,3.0,Unknown,In-Store,2023-06-28,Low
8428,TXN_4360970,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-06-28,Low
8429,TXN_4671375,Tea,1,1.5,1.5,Unknown,Unknown,2023-06-28,Low
8430,TXN_3711520,Tea,1,1.5,1.5,Unknown,In-Store,2023-06-29,Low
8431,TXN_1206585,Tea,2,1.5,3.0,Cash,Unknown,2023-06-29,Low
8432,TXN_5360210,Tea,5,1.5,7.5,Cash,Takeaway,2023-06-29,Low
8433,TXN_4256200,Tea,5,1.5,7.5,Unknown,Unknown,2023-06-29,Low
8434,TXN_2485272,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-06-30,Low
8435,TXN_8361821,Tea,5,1.5,7.5,Cash,In-Store,2023-06-30,Low
8436,TXN_3214521,Tea,4,1.5,6.0,Unknown,Unknown,2023-06-30,Low
8437,TXN_2735598,Tea,5,0.0,7.5,Credit Card,Takeaway,2023-06-30,Low
8438,TXN_8487216,Tea,1,1.5,1.5,Cash,Unknown,2023-07-01,Low
8439,TXN_8271278,Tea,1,1.5,1.5,Unknown,Unknown,2023-07-01,Low
8440,TXN_3843943,Tea,5,1.5,7.5,Unknown,Takeaway,2023-07-01,Low
8441,TXN_2814363,Tea,2,1.5,3.0,Unknown,Unknown,2023-07-02,Low
8442,TXN_8792638,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-07-02,Low
8443,TXN_4216821,Tea,2,1.5,3.0,Unknown,Unknown,2023-07-02,Low
8444,TXN_4948026,Tea,4,1.5,6.0,Digital Wallet,In-Store,2023-07-02,Low
8445,TXN_9774186,Tea,3,1.5,4.5,Unknown,Unknown,2023-07-03,Low
8446,TXN_1293057,Tea,2,1.5,3.0,Digital Wallet,Unknown,2023-07-03,Low
8447,TXN_5297995,Tea,5,1.5,7.5,Unknown,In-Store,2023-07-04,Low
8448,TXN_8073173,Tea,5,1.5,7.5,Cash,Unknown,2023-07-05,Low
8449,TXN_2345332,Tea,3,1.5,4.5,Unknown,In-Store,2023-07-05,Low
8450,TXN_5804346,Tea,0,1.5,1.5,Credit Card,Unknown,2023-07-05,Low
8451,TXN_3232043,Tea,2,1.5,3.0,Unknown,In-Store,2023-07-05,Low
8452,TXN_1132293,Tea,4,1.5,6.0,Unknown,Unknown,2023-07-05,Low
8453,TXN_9548077,Tea,2,1.5,3.0,Cash,In-Store,2023-07-05,Low
8454,TXN_7216161,Tea,4,1.5,6.0,Credit Card,Unknown,2023-07-06,Low
8455,TXN_5311814,Tea,4,1.5,6.0,Digital Wallet,Unknown,2023-07-06,Low
8456,TXN_8736069,Tea,5,1.5,7.5,Cash,Takeaway,2023-07-06,Low
8457,TXN_6740691,Tea,1,1.5,1.5,Cash,Unknown,2023-07-06,Low
8458,TXN_1792405,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-07-06,Low
8459,TXN_6727029,Tea,2,1.5,3.0,Unknown,Takeaway,2023-07-07,Low
8460,TXN_7666945,Tea,5,1.5,7.5,Unknown,Unknown,2023-07-07,Low
8461,TXN_9105544,Tea,3,1.5,4.5,Unknown,In-Store,2023-07-08,Low
8462,TXN_7786787,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-07-08,Low
8463,TXN_3321395,Tea,0,1.5,1.5,Digital Wallet,Takeaway,2023-07-08,Low
8464,TXN_5746203,Tea,5,1.5,7.5,Cash,Unknown,2023-07-08,Low
8465,TXN_3486548,Tea,1,1.5,1.5,Digital Wallet,Unknown,2023-07-08,Low
8466,TXN_1452931,Tea,1,1.5,1.5,Digital Wallet,Unknown,2023-07-08,Low
8467,TXN_4224350,Tea,2,1.5,3.0,Unknown,In-Store,2023-07-09,Low
8468,TXN_8886791,Tea,2,1.5,3.0,Cash,Unknown,2023-07-09,Low
8469,TXN_8577850,Tea,0,1.5,4.5,Unknown,Unknown,2023-07-10,Low
8470,TXN_6543164,Tea,2,1.5,3.0,Digital Wallet,Unknown,2023-07-10,Low
8471,TXN_6347482,Tea,2,1.5,3.0,Digital Wallet,Unknown,2023-07-10,Low
8472,TXN_1432682,Tea,1,1.5,1.5,Unknown,Unknown,2023-07-11,Low
8473,TXN_3999862,Tea,4,1.5,6.0,Unknown,In-Store,2023-07-11,Low
8474,TXN_8866088,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-07-11,Low
8475,TXN_7477271,Tea,5,1.5,7.5,Unknown,Takeaway,2023-07-12,Low
8476,TXN_8774692,Tea,5,1.5,7.5,Digital Wallet,Unknown,2023-07-12,Low
8477,TXN_5424622,Tea,4,1.5,6.0,Unknown,In-Store,2023-07-12,Low
8478,TXN_3670939,Tea,3,1.5,4.5,Cash,Unknown,2023-07-13,Low
8479,TXN_9827492,Tea,3,1.5,4.5,Unknown,Unknown,2023-07-13,Low
8480,TXN_2462604,Tea,5,1.5,7.5,Credit Card,Unknown,2023-07-13,Low
8481,TXN_6403951,Tea,0,1.5,4.5,Credit Card,Takeaway,2023-07-13,Low
8482,TXN_3544789,Tea,4,1.5,0.0,Unknown,In-Store,2023-07-14,Low
8483,TXN_9292230,Tea,4,1.5,6.0,Credit Card,In-Store,2023-07-14,Low
8484,TXN_2188356,Tea,1,1.5,1.5,Unknown,In-Store,2023-07-14,Low
8485,TXN_4876685,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-07-14,Low
8486,TXN_6533267,Tea,3,1.5,4.5,Cash,In-Store,2023-07-14,Low
8487,TXN_9824238,Tea,5,1.5,7.5,Cash,In-Store,2023-07-14,Low
8488,TXN_2038871,Tea,2,1.5,3.0,Unknown,Takeaway,2023-07-15,Low
8489,TXN_8340038,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-07-15,Low
8490,TXN_8611913,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-07-16,Low
8491,TXN_7732813,Tea,0,1.5,3.0,Credit Card,Takeaway,2023-07-16,Low
8492,TXN_3966911,Tea,3,1.5,4.5,Credit Card,Unknown,2023-07-16,Low
8493,TXN_9327861,Tea,5,1.5,7.5,Credit Card,In-Store,2023-07-17,Low
8494,TXN_5856820,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-07-18,Low
8495,TXN_2017793,Tea,0,1.5,4.5,Digital Wallet,Unknown,2023-07-18,Low
8496,TXN_9983518,Tea,2,1.5,3.0,Credit Card,In-Store,2023-07-18,Low
8497,TXN_3645674,Tea,4,1.5,6.0,Cash,Takeaway,2023-07-18,Low
8498,TXN_3706457,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-07-18,Low
8499,TXN_2201248,Tea,1,0.0,1.5,Cash,Takeaway,2023-07-20,Low
8500,TXN_7353699,Tea,5,1.5,7.5,Digital Wallet,Unknown,2023-07-20,Low
8501,TXN_2271705,Tea,5,1.5,7.5,Unknown,Unknown,2023-07-20,Low
8502,TXN_6142529,Tea,5,1.5,7.5,Credit Card,In-Store,2023-07-21,Low
8503,TXN_7679707,Tea,1,1.5,1.5,Credit Card,In-Store,2023-07-22,Low
8504,TXN_2445017,Tea,5,1.5,7.5,Unknown,Takeaway,2023-07-23,Low
8505,TXN_5072156,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-07-24,Low
8506,TXN_4064310,Tea,4,1.5,6.0,Cash,Takeaway,2023-07-24,Low
8507,TXN_8013818,Tea,2,1.5,3.0,Unknown,Unknown,2023-07-24,Low
8508,TXN_1910957,Tea,5,1.5,7.5,Unknown,Takeaway,2023-07-25,Low
8509,TXN_3251829,Tea,0,1.5,0.0,Digital Wallet,In-Store,2023-07-25,Low
8510,TXN_7454894,Tea,0,1.5,1.5,Cash,Takeaway,2023-07-25,Low
8511,TXN_2176727,Tea,1,1.5,1.5,Unknown,Takeaway,2023-07-26,Low
8512,TXN_8132632,Tea,3,1.5,4.5,Unknown,Unknown,2023-07-26,Low
8513,TXN_8154928,Tea,3,1.5,0.0,Credit Card,Unknown,2023-07-26,Low
8514,TXN_7918317,Tea,1,1.5,1.5,Credit Card,Unknown,2023-07-27,Low
8515,TXN_7021722,Tea,3,1.5,4.5,Unknown,Takeaway,2023-07-27,Low
8516,TXN_9087344,Tea,5,1.5,0.0,Cash,Unknown,2023-07-29,Low
8517,TXN_6202631,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-07-29,Low
8518,TXN_7151374,Tea,4,1.5,6.0,Credit Card,In-Store,2023-07-30,Low
8519,TXN_3341779,Tea,3,1.5,4.5,Cash,Takeaway,2023-07-30,Low
8520,TXN_8685281,Tea,1,0.0,1.5,Digital Wallet,In-Store,2023-07-30,Low
8521,TXN_1837764,Tea,3,1.5,4.5,Cash,In-Store,2023-07-30,Low
8522,TXN_1123346,Tea,3,1.5,4.5,Unknown,Unknown,2023-07-31,Low
8523,TXN_7215311,Tea,1,1.5,1.5,Unknown,Unknown,2023-07-31,Low
8524,TXN_2106437,Tea,1,1.5,1.5,Cash,Takeaway,2023-08-01,Low
8525,TXN_1295824,Tea,1,1.5,1.5,Credit Card,Unknown,2023-08-01,Low
8526,TXN_2649010,Tea,0,1.5,6.0,Cash,Takeaway,2023-08-01,Low
8527,TXN_4985415,Tea,4,1.5,6.0,Digital Wallet,Unknown,2023-08-01,Low
8528,TXN_5775717,Tea,3,0.0,4.5,Unknown,Takeaway,2023-08-02,Low
8529,TXN_4267136,Tea,1,1.5,1.5,Credit Card,In-Store,2023-08-02,Low
8530,TXN_3422336,Tea,0,1.5,7.5,Unknown,Takeaway,2023-08-02,Low
8531,TXN_2254479,Tea,2,1.5,3.0,Unknown,Takeaway,2023-08-03,Low
8532,TXN_3848261,Tea,2,1.5,3.0,Unknown,Takeaway,2023-08-03,Low
8533,TXN_2311707,Tea,5,0.0,7.5,Cash,In-Store,2023-08-03,Low
8534,TXN_6589078,Tea,3,1.5,4.5,Digital Wallet,Unknown,2023-08-03,Low
8535,TXN_8132145,Tea,1,1.5,1.5,Digital Wallet,Unknown,2023-08-04,Low
8536,TXN_2698591,Tea,5,1.5,7.5,Unknown,Unknown,2023-08-05,Low
8537,TXN_2482363,Tea,3,1.5,4.5,Cash,Unknown,2023-08-06,Low
8538,TXN_8077929,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-08-06,Low
8539,TXN_2029301,Tea,5,1.5,7.5,Digital Wallet,Unknown,2023-08-06,Low
8540,TXN_6387964,Tea,5,1.5,7.5,Digital Wallet,Unknown,2023-08-07,Low
8541,TXN_7215985,Tea,4,1.5,6.0,Credit Card,In-Store,2023-08-07,Low
8542,TXN_8925566,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-08-07,Low
8543,TXN_8811902,Tea,5,1.5,7.5,Credit Card,Unknown,2023-08-07,Low
8544,TXN_3924170,Tea,3,1.5,4.5,Credit Card,In-Store,2023-08-07,Low
8545,TXN_8384372,Tea,4,1.5,6.0,Digital Wallet,Unknown,2023-08-07,Low
8546,TXN_8235675,Tea,1,1.5,1.5,Credit Card,Unknown,2023-08-08,Low
8547,TXN_6957001,Tea,4,1.5,6.0,Unknown,In-Store,2023-08-08,Low
8548,TXN_4527464,Tea,4,1.5,6.0,Unknown,In-Store,2023-08-09,Low
8549,TXN_5863650,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-08-09,Low
8550,TXN_2690314,Tea,5,1.5,7.5,Cash,In-Store,2023-08-10,Low
8551,TXN_2614545,Tea,1,1.5,1.5,Unknown,In-Store,2023-08-10,Low
8552,TXN_7852397,Tea,3,1.5,4.5,Cash,In-Store,2023-08-10,Low
8553,TXN_6405258,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-08-10,Low
8554,TXN_3060286,Tea,2,1.5,3.0,Cash,Takeaway,2023-08-10,Low
8555,TXN_5124870,Tea,1,1.5,1.5,Digital Wallet,Unknown,2023-08-11,Low
8556,TXN_4591512,Tea,2,1.5,3.0,Unknown,Unknown,2023-08-11,Low
8557,TXN_5776252,Tea,4,1.5,6.0,Cash,Takeaway,2023-08-11,Low
8558,TXN_2238658,Tea,0,1.5,4.5,Unknown,Takeaway,2023-08-11,Low
8559,TXN_2154866,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-08-11,Low
8560,TXN_3368231,Tea,3,1.5,4.5,Unknown,Unknown,2023-08-11,Low
8561,TXN_5209585,Tea,2,1.5,3.0,Unknown,Takeaway,2023-08-12,Low
8562,TXN_2413548,Tea,2,1.5,3.0,Credit Card,Unknown,2023-08-12,Low
8563,TXN_5834491,Tea,3,1.5,4.5,Unknown,Unknown,2023-08-13,Low
8564,TXN_2764962,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-08-13,Low
8565,TXN_7308096,Tea,2,1.5,3.0,Cash,Takeaway,2023-08-13,Low
8566,TXN_1837817,Tea,2,1.5,3.0,Cash,Unknown,2023-08-13,Low
8567,TXN_2853459,Tea,4,1.5,6.0,Cash,Unknown,2023-08-14,Low
8568,TXN_2556999,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-08-14,Low
8569,TXN_2234460,Tea,2,1.5,3.0,Unknown,Takeaway,2023-08-15,Low
8570,TXN_3578712,Tea,5,0.0,7.5,Credit Card,Unknown,2023-08-15,Low
8571,TXN_8976658,Tea,2,1.5,3.0,Credit Card,In-Store,2023-08-16,Low
8572,TXN_4220189,Tea,1,1.5,1.5,Unknown,Takeaway,2023-08-16,Low
8573,TXN_2734718,Tea,2,1.5,3.0,Unknown,Unknown,2023-08-16,Low
8574,TXN_6236864,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-08-17,Low
